euid,siteid,treatmentid,sitecode,eucode,State,ACE_mg/g,%OM_LOI,CO2_24hr,M3_Al,M3_As,M3_B,M3_Ba,AA_Ca,M3_Ca,M3_Cd,Texture_Class,M3_Co,M3_Cr,DTPA_Cu,M3_Cu,Salts_mmho/cm,DTPA_Fe,M3_Fe,AA_K,M3_K,AA_Mg,M3_Mg,DTPA_Mn,M3_Mn,M3_Mo,AA_Na,M3_Na,M3_Ni,M3_P,Olsen_P,M3_Pb,pH,M3_S,b_soc,C%_dry_combustion,N%_dry_combustion,DTPA_Zn,M3_Zn,ECEC,C_Mineralization_Pot,OC_H2O_mg/kg,H3A_IN_ppm,H3A_IP_mg/kg,H3A_NH4_mg/kg,H3A_NO3_mg/kg,H3A_OP_mg/kg,H3A_TP_mg/kg,H3A_ICAPAl,H3A_ICAPCa,H3A_ICAPCu,H3A_ICAPFe,H3A_ICAPK,H3A_ICAPMg,H3A_ICAPMn,H3A_ICAPNa,H3A_ICAPS,H3A_ICAPZn,%OM_LOI2,Buffer_pH,WEN_mg/kg,WEON_mg/kg
332,37,162,USAL04,USAL04005,Alabama,4.513122798,1.7309507640067865,26.79333729,555.122,,0.18223,8.25895,,272.179,0.05,sand loam,0.30029,,,0.76377,0.0612,,71.3767,,41.6418,,63.7244,,60.516,,,1.86367,0.05,34.2111,,4.09423,4.94,9.78893,1.041616704,1.041616704,0.076,,0.70696,2.006819907,6.751199999999999,131,8,5.5,5.4,2.6,4.4,10,395,158,0.41,135,25,48,21.1,10,4.6,0.54,1.8,6.7,14.1,8.4
329,37,161,USAL04,USAL04006,Alabama,2.701581556,1.426626506024088,17.12065235,525.509,,0.18306,9.42585,,322.759,0.05,sand loam,0.3279,,,1.12303,0.0438,,47.9249,,80.973,,67.7265,,56.7581,,,1.58623,0.05,21.6925,,3.41259,5.46,6.29918,0.835067966,0.835067966,0.059,,0.86284,2.392705696,5.1504,102,6,3.4,4.5,1.5,4.2,8,450,186,0.62,140,49,54,19.2,9,3.4,0.65,1.4,6.9,10.9,7.9
333,37,163,USAL04,USAL04007,Alabama,4.002573519,1.7586363636363467,27.27697154,533.764,,0.21365,8.83125,,360.76,0.05,loamy sand,0.31297,,,1.2731,0.0592,,52.4829,,75.2957,,62.9153,,63.2899,,,1.4586,0.11408,33.8333,,2.89856,5.35,6.46419,0.967303436,0.967303436,0.063,,2.31505,2.52750627,6.055199999999999,101,6.5,6.1,5.6,0.9,4.1,10,327,217,0.6,105,44,49,23.3,8,2.9,1.32,1.8,6.8,10.5,6.4
340,38,166,USAR01,USAR01001,Arkansas,11.80614707,4.532463343108489,56.19829952,763.803,,0.741995,30.7403,,1330.43,0.0678506,loam,1.2173,,,9.02476,0.296,,177.631,,799.805,,281.131,,215.55,,,46.7176,1.21268,571.857,,3.09338,6.02,51.1374,3.978425242,3.978425242,0.378854313,,29.8923,11.24881134,94.72559999999999,157,16.2,96.4,2.4,13.8,13.5,110,179,444,1.02,61,197,110,54.7,23,8.4,5.73,5.9,7.2,30.5,15.1
334,38,164,USAR01,USAR01002,Arkansas,12.20747296,4.581715481171556,67.61206776,804.131,,0.472631,39.0074,,1030.82,0.0792644,loam,1.20764,,,8.39208,0.331,,123.728,,440.204,,189.889,,249.815,,,28.7057,1.79801,428.849,,2.68467,5.46,38.9657,3.210854179,3.210854179,0.328,,20.6907,7.990047397,117.972,158,31.3,123.7,2.2,29.2,19.7,143,193,520,1.25,52,184,142,44.5,29,11.7,7.05,5.4,7.2,42.1,11.2
337,38,165,USAR01,USAR01003,Arkansas,16.25452074,5.302786885245891,83.57199792,820.678,,0.453121,32.5079,,1094.33,0.0672254,loam,1.33631,,,7.42171,0.253,,142.15,,527.08,,176.108,,218.694,,,25.1992,1.41325,416.396,,3.17683,4.93,37.9239,2.335226936,2.335226936,0.243,,19.1652,8.400277334,59.22959999999999,188,10.3,179.7,2.1,8.3,30.2,210,166,579,1.38,84,319,177,61.2,37,17.8,9.29,6.9,7.2,27.7,17.5
341,38,166,USAR01,USAR01004,Arkansas,12.87160506,4.373174603174624,58.42301706,743.586,,0.556668,37.8916,,1070.21,0.0631771,loam,1.31275,,,7.49353,0.206,,165.332,,516.196,,202.599,,220.564,,,23.8622,1.49928,349.048,,2.98741,5.23,34.0999,3.014287705,3.014287705,0.292,,18.7693,8.466709071,78.4392,140,15.3,96.2,2.8,12.5,16.2,112,162,465,1.26,72,204,128,57.8,26,9,6.4,6.2,7.2,27.4,13.3
335,38,164,USAR01,USAR01005,Arkansas,11.45995233,4.266527777777768,69.0629705,758.247,,0.701241,29.7927,,992.831,0.0519694,loam,1.49589,,,7.43717,0.247,,111.506,,486.253,,204.718,,208.95,,,35.1255,1.22871,399.635,,2.70947,5.11,35.5182,3.11171463,3.11171463,0.318,,16.6323,8.069668225,75.58559999999999,147,30.2,114.7,2.7,27.5,19.5,134,180,426,1.43,52,179,123,43.2,31,10.3,5.97,5.2,6.3,41.5,12.4
338,38,165,USAR01,USAR01006,Arkansas,13.77054639,5.012290748898683,68.57933625,736.341,,0.697548,29.5787,,1099.76,0.0547664,loam,1.32005,,,7.86632,0.237,,168.957,,657.729,,227.605,,212.101,,,36.0874,1.06824,452.707,,2.93693,5.52,41.8641,2.061581561,2.061581561,0.209,,20.9829,9.238897708,71.9664,189,8,149.7,3.9,4.1,28.4,178,187,555,1.36,80,318,172,59.5,36,15.5,7.75,5.8,6.2,23.5,17.1
336,38,164,USAR01,USAR01007,Arkansas,12.73815198,4.530496747486702,70.03023899,809.406,,0.479691,36.512,,947.515,0.0650624,loam,1.16762,,,7.29413,0.204,,121.766,,294.632,,174.561,,212.787,,,27.0535,1.39843,346.328,,2.63717,4.9,34.2686,2.685833239,2.685833239,0.267,,16.0159,7.065353169,31.0416,158,21.8,108.7,2.8,19.1,18.1,127,219,476,1.32,56,142,129,38.1,30,9.1,6.4,5.4,6.5,33.9,12.8
339,38,165,USAR01,USAR01008,Arkansas,19.53715671,5.771174398120957,77.2847527,679.1,,1.01451,30.6033,,1366.14,0.0618234,loam,1.04986,,,7.90678,0.293,,163.809,,838.007,,268.612,,183.886,,,60.685,1.10878,527.894,,2.63405,5.7,50.9449,2.917589595,2.917589595,0.292,,28.3454,11.48171905,127.85519999999998,219,10.7,189.7,2,8.7,39.5,229,193,650,1.15,81,445,205,45,56,23.5,9.2,7.6,6.3,28,17.4
342,38,166,USAR01,USAR01009,Arkansas,11.67272489,3.698980526918667,64.71026228,677.039,,0.760202,31.9364,,1037.38,0.0561248,loam,1.42473,,,7.77981,0.283,,163.932,,524.98,,197.537,,205.979,,,34.3164,1.12975,375.2,,2.72461,5.3,36.0554,2.813771175,2.813771175,0.288,,20.663,8.328350982,66.0852,152,25.3,133.7,2.9,22.5,21.6,155,177,513,1.51,79,243,144,56,34,13.5,7.73,5.1,6.5,41,16.4
343,39,167,USAZ01,USAZ01001,Arizona,1.592434486,0.69,6.190518341,355.798,0.123572,1.139375,18.7033,,467.999,0.05,sand loam,0.880679,,,1.57775,0.0682,,31.6061,,105.451,,82.604,,60.2547,,,2.94265,0.244335,11.4921,,1.83414,5.47,9.04188,0.2894,0.2894,0.02819,,0.359529,3.311546365,5.1156,90,4.3,3.8,3.7,0.6,1.3,5,85.2,230,0.15,36.1,73,59,5.8,12,2,0.85,0.8,6.9,9,7.1
344,39,167,USAZ01,USAZ01002,Arizona,1.458863057,0.59,4.739615591,354.906,0.125618,1.139375,19.3084,,427.521,0.05,loamy sand,0.774631,,,1.60666,0.0172,,36.185,,86.8798,,70.667,,54.5742,,,2.1805,0.259651,17.3092,,1.70629,5.33,8.43491,0.29847,0.29847,0.02496,,0.359914,2.958750497,3.5495999999999994,64,4.8,3,4.4,0.4,1.3,4,58.5,183,0.09,24.7,53,45,4.8,11,1,0.27,0.6,6.9,6.6,4.8
345,39,167,USAZ01,USAZ01003,Arizona,2.208000057,0.61,9.092323841,365.269,0.139357,1.139375,14.68,,427.744,0.05,loamy sand,0.821545,,,1.89623,0.0134,,30.9403,,106.219,,69.5131,,50.663,,,1.27333,0.142709,19.6577,,2.00708,5.57,8.52838,0.42229,0.42229,0.03971,,0.59593,2.995891153,6.263999999999999,89,3.5,4.7,2.9,0.6,1.6,6,69.4,232,0.13,25.4,69,53,5,9,1,0.27,0.8,6.9,8.9,7
346,39,167,USAZ01,USAZ01004,Arizona,1.542749147,0.97,6.190518341,366.829,0.115781,1.139375,14.3979,,359.796,0.05,sand loam,0.806438,,,1.70802,0.0216,,29.4902,,114.659,,62.7228,,46.411,,,1.4322,0.169162,14.5064,,1.76094,5.39,7.69327,0.2656,0.2656,0.0247,,0.371066,2.621898466,9.048,80,4.3,4.3,3.8,0.5,1.4,6,73.7,243,0.08,27.2,77,52,5.1,11,2,0.2,0.7,6.9,7.2,5.9
347,39,168,USAZ01,USAZ01005,Arizona,1.555793822,0.75,8.608689614,315.09,0.117377,1.139375,13.437,,399.299,0.05,loamy sand,0.917613,,,1.48037,0.0158,,29.6814,,124.633,,81.9353,,52.3917,,,3.17261,0.189039,9.31148,,1.694,5.82,7.69398,0.28702,0.28702,0.02602,,0.376349,3.012656432,3.5844,68,5.2,1.4,4.6,0.6,0.9,2,63.1,175,0.04,30.4,73,54,5.1,13,1,0.16,0.8,7.2,7.3,5.3
348,39,168,USAZ01,USAZ01006,Arizona,1.9238472,0.7,10.54322659,239.051,,1.139375,10.0689,,349.713,0.05,loamy sand,0.6644,,,1.42474,0.0279,,35.7109,,127.691,,47.3608,,47.9386,,,3.1422,0.179582,16.5043,,1.8312,5.65,6.68974,0.38236,0.38236,0.03224,,0.826193,2.484315132,3.9324,71,6.2,3.3,5.4,0.9,1.5,5,101.6,180,0.12,53,95,44,6.1,10,1,0.42,0.8,7.2,7.1,4.4
349,39,168,USAZ01,USAZ01007,Arizona,1.85331932,0.79,9.575958068,297.525,0.125428,1.139375,13.4729,,480.096,0.05,sand loam,0.884791,,,1.72517,0.03,,38.8786,,114.244,,68.5716,,55.2346,,,4.90726,0.265564,18.4743,,2.01521,5.55,9.57238,0.3127,0.3127,0.02784,,0.525709,3.286182065,3.7235999999999994,84,6.2,3.7,5,1.2,1.6,5,146.2,202,0.13,74.8,85,52,6,12,2,0.33,0.6,6.9,8.6,6.1
350,39,168,USAZ01,USAZ01008,Arizona,1.761055697,0.75,10.54322659,281.22,0.118752,1.139375,11.8958,,347.42,0.05,loamy sand,0.575194,,,2.16998,0.019,,38.6296,,96.6452,,48.6728,,38.3319,,,1.94572,0.18563,18.6594,,1.67172,5.34,6.83048,0.35821,0.35821,0.0281,,0.669342,2.398979095,4.35,70,4.4,3.8,3.9,0.5,1.5,5,92.3,158,0.11,46.8,66,40,5.2,9,1,0.29,0.7,6.9,5.9,4.5
351,41,169,USAZ03,USAZ03001,Arizona,2.047758993,0.86,11.02686082,348.002,0.132688,1.139375,15.8759,,551.768,0.05,sand loam,0.76977,,,1.84587,0.0378,,31.4954,,123.406,,88.3884,,50.8308,,,3.99039,0.224082,17.9601,,1.95855,6.16,10.24328,0.31745,0.31745,0.02183,,0.628991,3.829185855,11.3448,108,3.6,3.4,2.6,1,1.5,5,87.4,363,0.1,32.4,75,65,4.1,11,2,0.26,1,7.2,11.3,9.3
352,41,169,USAZ03,USAZ03002,Arizona,1.636386762,0.89,9.575958068,368.035,0.149472,1.139375,11.0645,,406.698,0.05,sand loam,0.864572,,,2.20307,0.0252,,30.81,,130.036,,88.6732,,49.4375,,,8.33584,0.184899,21.5854,,2.25456,5.82,8.63688,0.41131,0.41131,0.03638,,0.578505,3.142103271,3.7235999999999994,97,3.5,3.6,2.9,0.6,1.4,5,71.1,199,0.09,32.3,72,57,4.4,15,1,0.17,0.7,7.2,8.8,6.7
353,41,169,USAZ03,USAZ03003,Arizona,2.034452802,0.84,14.41230055,370.228,0.116441,1.139375,16.4722,,552.981,0.05,sand loam,0.872395,,,2.07795,0.0286,,35.7427,,121.929,,102.155,,54.8087,,,3.91218,0.235012,25.4152,,2.10748,5.95,10.26878,0.39448,0.39448,0.03111,,0.639144,3.945845728,6.5424,107,4.4,6.5,3.5,0.9,2.2,9,139,236,0.15,62.5,79,68,5.3,14,2,0.32,1,7.2,11.3,9.1
354,41,169,USAZ03,USAZ03004,Arizona,1.573197309,0.74,9.575958068,363.645,0.133033,1.139375,18.1112,,481.273,0.05,loamy sand,0.839223,,,2.03896,0.0222,,33.3363,,111.015,,81.5219,,58.9182,,,1.77629,0.253088,18.3482,,2.04442,5.84,9.27188,0.35974,0.35974,0.03076,,0.465371,3.378092458,2.088,79,3.4,2.5,2.4,1,1.2,4,63.3,207,0.07,25.5,62,51,4.7,9,1,0.16,0.9,6.9,8.8,6.6
355,41,170,USAZ03,USAZ03005,Arizona,1.302637171,0.82,9.092323841,305.186,,1.139375,11.4002,,467.845,0.05,loamy sand,0.856401,,,1.24144,0.0745,,34.2582,,136.205,,70.2648,,64.7721,,,10.34184,0.343436,15.0829,,1.72145,5.96,11.54258,0.1992,0.1992,0.01699,,1.56585,3.318974208,4.35,83,8.7,3.8,4.4,4.3,1.7,5,117.4,214,0.12,56.8,92,51,6.3,22,4,0.61,0.8,7.2,14.1,7.6
356,41,170,USAZ03,USAZ03006,Arizona,1.536229359,0.75,6.674152636,345.381,0.116445,1.139375,19.1238,,495.221,0.05,sand loam,0.796261,,,1.50956,0.2326,,43.2163,,84.2694,,82.5153,,76.2497,,,2.80217,0.295427,15.884,,1.41977,5.33,9.56548,0.36944,0.36944,0.03055,,0.450011,3.39199591,4.2108,72,4.3,3.8,3.8,0.5,1.5,5,93,234,0.11,47.4,55,58,6.9,10,2,0.28,1.1,6.8,6.6,5
357,41,170,USAZ03,USAZ03007,Arizona,1.682244779,0.62,8.608689614,317.761,0.121839,1.139375,15.4518,,469.89,0.05,loamy sand,0.722345,,,1.58188,0.0277,,46.4602,,107.883,,70.9328,,72.6559,,,3.0002,0.265374,18.5072,,1.60873,5.47,9.02608,0.30903,0.30903,0.02787,,0.796823,3.23022748,4.872,77,4.9,4.3,4.2,0.7,1.8,6,106.4,238,0.14,56.2,66,57,7.1,13,2,0.35,0.8,7.2,7.3,5.1
358,41,170,USAZ03,USAZ03008,Arizona,1.796163234,1.1,8.125055386,393.35,0.124619,1.139375,25.9449,,723.923,0.05,sand loam,1.02253,,,1.92904,0.0244,,46.6458,,135.188,,133.869,,95.4614,,,6.27997,0.478659,16.7468,,1.86383,5.39,12.88108,0.33713,0.33713,0.03059,,0.345878,5.109134189,5.4288,79,3.7,4.2,3.1,0.7,1.7,6,88.4,265,0.09,42.5,75,72,4.9,12,1,0.19,1,6.9,7.6,5.7
368,42,173,USCA01,USCA01001,California,2.343048549,2.7225483304042206,35.11184635,481.56,,1.139375,90.0168,,1731.05,0.05,clay loam,3.33007,,,6.74212,0.0692,,102.264,,336.312,,1234.06,,133.7,,,9.66624,13.1373,19.4927,,1.25021,6.07,24.90238,1.05,1.05,0.10923,,2.38744,19.84344978,14.441999999999998,145,2.4,25.6,0.7,1.7,3.1,29,139.7,318,0.33,62.6,73,450,6.1,16,2,0.25,3.7,7.2,13,11
369,42,173,USCA01,USCA01002,California,2.47829953,2.9640441882804915,45.26816554,498.812,0.100641,1.139375,93.057,,1816.37,0.05,silty clay loam,3.29729,,,6.58295,0.0768,,101.246,,371.038,,1292.8,,135.599,,,9.53424,13.873,22.8914,,1.19622,6.04,25.37568,1.10355,1.10355,0.10795,,2.32976,20.84801695,15.8688,145,1.9,29.5,0.6,1.4,3.1,33,138.9,323,0.31,59.1,76,456,5.6,15,2,0.23,3.2,7.2,12.2,10.8
370,42,173,USCA01,USCA01003,California,2.707735654,2.8218586507572208,46.23543403,450.232,,1.139375,84.6913,,1666.8,0.05,loam,3.18655,,,6.67121,0.0823,,109.023,,380.918,,1141.94,,130.51,,,7.64494,13.9072,19.273,,1.31693,6.03,24.25328,1.08926,1.08926,0.10859,,2.72987,18.86011929,13.049999999999999,134,2.3,26.1,0.7,1.6,3.2,29,135.8,322,0.31,70.8,93,432,7,14,2,0.3,3.1,7.2,15.1,13.1
362,42,172,USCA01,USCA01004,California,2.634800565,2.5388888888889016,22.05372167,460.173,,1.139375,84.3443,,1570.92,0.05,loam,3.23539,,,6.2805,0.0707,,104.323,,373.354,,1100.49,,126.33,,,6.80274,15.5432,22.0039,,1.25515,5.79,22.79608,1.06236,1.06236,0.10854,,2.60494,18.0122467,7.1688,121,2.9,24.7,0.8,2.1,2.7,27,139.4,304,0.31,72.3,89,408,8.2,12,2,0.31,2.8,7.2,10.4,8.7
363,42,172,USCA01,USCA01005,California,2.4421571,2.774566210045644,27.37369839,510.191,,1.139375,94.4334,,1752.02,0.05,silty clay loam,3.23624,,,6.33126,0.095,,100.795,,332.854,,1270.12,,130.285,,,7.64684,15.9501,22.8822,,1.23189,5.74,25.06018,1.04947,1.04947,0.10807,,2.37316,20.23115408,10.683599999999998,117,5.1,24.8,0.4,4.7,2.4,27,143.1,298,0.32,65.1,62,430,6.3,15,2,0.25,3,7.2,13.2,8.6
359,42,171,USCA01,USCA01006,California,1.977226191,2.5788367899008247,26.4064299,491.609,,1.139375,91.0913,,1835.87,0.05,silty clay loam,3.37259,,,6.98104,0.0631,,100.644,,334.991,,1252.85,,124.554,,,9.51394,12.7363,21.9168,,1.32112,6.12,25.21618,1.09158,1.09158,0.10026,,2.62812,20.52008366,10.3008,106,1.3,34.5,0.5,0.8,1.5,36,136.6,332,0.29,53.9,62,442,4.6,13,2,0.26,2.7,7.2,7.9,7.2
360,42,171,USCA01,USCA01007,California,1.979440026,2.5318119824646996,33.66094361,513.112,,1.139375,93.2318,,1926.34,0.05,silty clay loam,3.61612,,,6.47659,0.0647,,90.1665,,365.886,,1317.57,,132.519,,,9.27464,14.2588,20.6014,,1.16444,6.17,25.84108,1.03739,1.03739,0.10353,,2.05036,21.58994443,6.9948,103,2.3,33.5,1.1,1.2,2.6,36,133.7,345,0.23,45.7,66,446,4.9,15,2,0.18,3,7.2,7.6,6.6
364,42,172,USCA01,USCA01008,California,2.397056456,2.181633109619686,38.49728608,456.077,0.101882,1.139375,86.0817,,1606.06,0.05,loam,3.15536,,,6.4499,0.0632,,102.217,,247.384,,1123.13,,122.939,,,9.76204,12.8595,11.7526,,1.07313,5.85,23.21408,0.9565,0.9565,0.09744,,2.47296,18.06647968,11.309999999999999,121,6.6,16,2.1,4.5,2.9,19,123.4,291,0.34,60.6,53,378,6.5,15,2,0.23,2.7,7.2,12.9,9.5
365,42,172,USCA01,USCA01009,California,2.35429008,2.327510148849809,33.17730936,452.203,,1.139375,86.812,,1564.38,0.05,loam,3.23968,,,5.42014,0.0912,,101.381,,262.277,,1109.39,,124.949,,,10.14054,12.6972,14.0872,,1.13919,5.81,23.07078,0.86093,0.86093,0.09491,,2.17856,17.78341265,9.2568,106,9,19.2,2.3,6.6,3,22,129.5,284,0.34,64.2,56,376,7.8,15,2,0.25,2.6,7.2,14.5,8.8
366,42,172,USCA01,USCA01010,California,2.787769324,2.4821771217712345,35.59548059,443.765,,1.139375,85.0834,,1581.27,0.05,loam,3.42513,,,5.28497,0.0961,,105.784,,407.244,,1082.78,,136.585,,,8.25154,15.8607,23.6865,,1.434,5.82,23.40008,1.01236,1.01236,0.10494,,2.81094,18.00960983,8.665199999999999,116,6.3,26.3,1.6,4.7,3.2,29,127.8,303,0.29,70.2,92,377,9.3,13,2,0.34,2.9,7.2,13.4,9.5
361,42,171,USCA01,USCA01011,California,2.221976785,2.407312755333641,27.18024469,444.848,,1.139375,85.9151,,1679.39,0.05,loam,3.45129,,,5.56604,0.0756,,99.5773,,369.519,,1130.2,,129.546,,,7.48844,12.8022,24.4434,,1.35757,6.15,23.78098,0.96361,0.96361,0.0958,,2.48507,18.79532709,7.029599999999999,103,2.3,31.9,1,1.4,3.5,35,124.4,326,0.25,55.7,81,411,7,13,2,0.28,2.6,7.2,7.8,6.9
367,42,172,USCA01,USCA01012,California,2.374538241,2.669022801302916,26.2129762,483.809,,1.139375,91.6203,,1650.58,0.05,silty clay loam,3.44006,,,6.45755,0.0894,,113.86,,383.75,,1202.63,,139.171,,,7.02456,15.9037,22.8717,,1.49512,5.85,23.78308,1.06347,1.06347,0.11017,,2.8419,19.289334,7.9344,97,7.4,24.4,3.9,3.5,3.2,28,130.2,316,0.34,66.5,78,414,8.5,13,2,0.33,3,7.2,8.8,5.2
374,43,175,USCA02,USCA02001,California,2.273469276,3.1064485981308225,39.27110087,487.936,0.101426,1.139375,95.7768,,2242.5,0.05,silty clay loam,3.79278,,,6.44811,0.1349,,88.0311,,372.344,,1308.68,,151.713,,,30.28754,15.8518,43.7025,,1.781,6.55,32.05598,1.26911,1.26911,0.13177,,3.19922,23.20458011,13.015199999999998,145,4,36.7,0.1,3.9,4.6,41,142,454,0.29,47,73,508,6.2,29,3,0.38,3.3,7.2,14.2,10.3
371,43,174,USCA02,USCA02002,California,3.299602087,3.1261643835616386,42.17290636,427.348,0.14357,1.139375,86.7553,,2505.05,0.05,clay loam,3.54275,,,8.96361,0.1983,,94.9403,,431.756,,1144.52,,158.882,,,33.75734,11.2678,159.449,,1.47132,6.72,40.57918,1.42172,1.42172,0.16598,,8.98765,23.31675457,40.5768,195,5.4,131.9,0.6,4.8,10.1,142,116,578,0.63,49.6,105,488,10,31,7,1.27,3.5,7.2,23.1,17.4
377,43,176,USCA02,USCA02003,California,1.91090525,2.8164886251236423,34.91839265,471.99,0.124967,1.139375,93.8004,,2238.55,0.05,silty clay loam,3.45963,,,6.36045,0.1471,,89.6546,,374.176,,1320.07,,145.64,,,32.95804,14.6439,66.142,,1.49564,6.87,31.80768,1.13056,1.13056,0.11689,,3.41216,23.29605494,7.1339999999999995,126,6.1,65.1,0.6,5.5,4.7,70,134.1,460,0.29,44.1,68,539,5.8,30,3,0.4,3.2,7.2,13.3,8.4
375,43,175,USCA02,USCA02004,California,2.361037551,3.0845804031879975,32.98385566,461.653,0.146383,1.139375,92.3831,,2151.69,0.05,silty clay loam,3.75117,,,5.95405,0.1559,,91.3386,,384.06,,1234.77,,153.918,,,26.99384,14.6527,56.9929,,1.71133,6.62,31.96248,1.27921,1.27921,0.13455,,4.38337,22.15033399,9.9528,142,4.8,48.9,0.2,4.6,4.6,54,133.6,452,0.29,48.7,79,510,7.1,27,3,0.53,3.3,7.2,16,11.2
372,43,174,USCA02,USCA02005,California,3.549212524,2.981970074812955,43.14017485,399.867,0.123322,1.139375,80.6527,,2472.59,0.05,clay loam,3.47765,,,8.44055,0.221,,88.6368,,563.033,,1086.07,,157.044,,,30.17824,11.8654,167.155,,1.76368,6.87,39.88768,1.49321,1.49321,0.17091,,10.0824,22.98841757,10.718399999999999,204,6.3,150.9,0.5,5.8,12.9,164,109.6,610,0.62,47.1,156,498,9.8,33,9,1.54,3.7,7.2,25.7,20.1
376,43,175,USCA02,USCA02006,California,2.671239767,2.810572792362775,32.98385566,431.848,0.121436,1.139375,88.0452,,2060.26,0.05,clay loam,3.4278,,,5.65174,0.147,,93.876,,402.836,,1148.74,,143.333,,,19.88174,14.043,56.9623,,1.62701,6.65,29.91918,1.40633,1.40633,0.14184,,4.50756,20.99348873,10.7532,167,3.4,51.7,0.1,3.3,4,56,121.6,438,0.3,51.4,94,474,7.6,21,3,0.59,3.2,7.2,16.6,12.9
380,43,177,USCA02,USCA02007,California,2.188454386,2.629922178988314,28.63114743,466.918,0.10868,1.139375,87.8471,,1756.34,0.05,clay loam,3.15597,,,6.11166,0.0948,,110.196,,369.774,,1187.59,,121.641,,,9.03534,11.8844,21.8935,,1.18998,6.48,24.61298,1.0003,1.0003,0.09847,,2.36984,19.66570621,8.839199999999998,152,1.4,29.6,0.1,1.3,3,33,135.9,352,0.31,62.8,90,447,4.9,15,3,0.28,2.8,7.2,11.8,10.5
373,43,174,USCA02,USCA02008,California,3.591873748,3.6249618320610684,42.6565406,421.054,0.195438,1.139375,86.4397,,2638.14,0.05,silty clay loam,3.56608,,,8.74546,0.238,,86.3081,,558.282,,1180.24,,162.177,,,35.27914,11.5118,170.005,,1.84431,6.91,41.52718,1.53417,1.53417,0.17937,,10.6681,24.61091333,29.371199999999998,191,6.1,144.9,1,5.1,14.2,159,115.2,626,0.61,45.7,136,536,9.5,34,8,1.44,4,7.2,23.2,18.6
381,43,177,USCA02,USCA02009,California,2.228686906,2.739283276450503,27.66387894,425.308,0.12767,0.71341,79.052,,1728.57,0.05,clay loam,4.31113,,,4.36428,0.0938,,113.665,,371.066,,1060.85,,146.901,,,8.95236,13.1633,28.1077,,1.50646,6.57,4.12104,1.7823,1.7823,0.1308,,2.39207,18.47364152,9.187199999999999,177,2,42.3,0.1,1.9,3.1,45,129.7,395,0.27,61.5,115,432,7.2,17,3,0.4,2.8,7.2,15.2,13.8
378,43,176,USCA02,USCA02010,California,1.897662841,2.499357798165164,22.34390222,404.177,0.18353,1.19115,78.4033,,1881.61,0.05,loam,3.7281,,,4.20603,0.1291,,100.104,,231.681,,1101.15,,149.203,,,29.55286,13.7927,54.6479,,1.47462,7.01,4.50128,0.94141,0.94141,0.06468,,3.32982,19.30684464,5.568,103,4.1,56,0.1,4,2.7,59,122.5,423,0.3,49.1,64,474,6.6,30,3,0.48,2.5,7.2,11.4,7.3
382,43,177,USCA02,USCA02011,California,2.215268546,2.7268106312292493,30.08205018,430.113,,0.61952,78.0771,,1655,0.05,clay loam,3.85432,,,4.11559,0.0836,,106.358,,315.792,,1078.02,,139.753,,,8.23032,12.8026,25.3051,,1.35822,6.68,3.87738,0.85301,0.85301,0.06368,,2.18728,18.10400729,8.4564,149,1.5,35.1,0.1,1.4,2.1,37,125.4,358,0.25,53.9,122,439,5.5,14,2,0.3,2.8,7.2,11.6,10.5
379,43,176,USCA02,USCA02012,California,1.928573065,2.4096181384248125,24.76207346,420.737,0.1375,1.10763,80.8655,,1889.5,0.05,loam,3.76237,,,4.30981,0.1317,,105.161,,227.795,,1116.82,,151.231,,,26.69066,13.5143,60.1377,,1.47151,6.96,4.58003,0.83201,0.83201,0.06811,,4.00977,19.45446953,6.1944,119,4.7,56,0.1,4.6,4.5,60,132.8,429,0.33,56.3,68,487,6.7,27,3,0.6,2.7,7.2,13.5,8.9
